date,close,volume,open,high,low
msft daily, 1
2017/06/23,71.2100,27071300.0000,70.0900,71.2500,69.9200
2017/06/22,70.2600,22602120.0000,70.5400,70.5900,69.7100
2017/06/21,70.2700,19681370.0000,70.2100,70.6200,69.9400
2017/06/20,69.9100,21509280.0000,70.8200,70.8700,69.8700
2017/06/19,70.8700,23309860.0000,70.5000,70.9450,70.3500
2017/06/16,70.0000,48278130.0000,69.7300,70.0252,69.2200
2017/06/15,69.9000,26006180.0000,69.2700,70.2100,68.8000
2017/06/14,70.2700,25483760.0000,70.9100,71.1000,69.4300
2017/06/13,70.6500,25254650.0000,70.0200,70.8200,69.9600
2017/06/12,69.7800,47720550.0000,69.2500,69.9400,68.1300
2017/06/09,70.3200,49143030.0000,72.0350,72.0800,68.5900
2017/06/08,71.9500,24460980.0000,72.5100,72.5200,71.5000
2017/06/07,72.3900,22282420.0000,72.6350,72.7700,71.9500
2017/06/06,72.5200,31506590.0000,72.3000,72.6200,72.2700
2017/06/05,72.2800,33303010.0000,71.9700,72.8900,71.8100
2017/06/02,71.7600,34637860.0000,70.4400,71.8600,70.2400
2017/06/01,70.1000,21538070.0000,70.2400,70.6100,69.4510
2017/05/31,69.8400,30445790.0000,70.5300,70.7400,69.8100
2017/05/30,70.4100,17057170.0000,69.7900,70.4100,69.7700
2017/05/26,69.9600,19716360.0000,69.8000,70.2200,69.5200
2017/05/25,69.6200,21838800.0000,68.9700,69.8800,68.9100
2017/05/24,68.7700,14665710.0000,68.8700,68.8800,68.4500
2017/05/23,68.6800,15423430.0000,68.7200,68.7500,68.3800
2017/05/22,68.4500,16216010.0000,67.8900,68.5000,67.5000
2017/05/19,67.6900,26905730.0000,67.5000,68.0950,67.4300
2017/05/18,67.7100,25184940.0000,67.4000,68.1300,67.1400
2017/05/17,67.4800,30494870.0000,68.8900,69.1000,67.4300
2017/05/16,69.4100,34936100.0000,68.2300,69.4400,68.1600
2017/05/15,68.4300,30954130.0000,68.1400,68.4800,67.5700
2017/05/12,68.3800,18700160.0000,68.6100,68.6100,68.0400
2017/05/11,68.4600,28771250.0000,68.3600,68.7300,68.1200
2017/05/10,69.3100,17934310.0000,68.9900,69.5600,68.9200
2017/05/09,69.0400,22442280.0000,68.8600,69.2800,68.6800
2017/05/08,68.9400,18553900.0000,68.9700,69.0500,68.4200
2017/05/05,69.0000,19037540.0000,68.9000,69.0300,68.4850
2017/05/04,68.8100,21684030.0000,69.0300,69.0800,68.6400
2017/05/03,69.0800,28901660.0000,69.3800,69.3800,68.7100
2017/05/02,69.3000,23528160.0000,69.7100,69.7100,69.1300
2017/05/01,69.4100,31902530.0000,68.6800,69.5500,68.5000
2017/04/28,68.4600,39431920.0000,68.9100,69.1400,67.6900
2017/04/27,68.2700,34301810.0000,68.1500,68.3800,67.5800
2017/04/26,67.8300,26132990.0000,68.0800,68.3100,67.6200
2017/04/25,67.9200,30186690.0000,67.9000,68.0400,67.6000
2017/04/24,67.5300,29721350.0000,67.4800,67.6600,67.1000
2017/04/21,66.4000,32507090.0000,65.6700,66.7000,65.4500
2017/04/20,65.5000,22298340.0000,65.4600,65.7500,65.1400
2017/04/19,65.0400,26983430.0000,65.6500,65.7500,64.8900
2017/04/18,65.3900,15145300.0000,65.3300,65.7100,65.1600
2017/04/17,65.4800,16664820.0000,65.0400,65.4900,65.0100
2017/04/13,64.9500,17875510.0000,65.2900,65.8600,64.9500
2017/04/12,65.2300,17107430.0000,65.4200,65.5100,65.1100
2017/04/11,65.4800,18783560.0000,65.6000,65.6100,64.8500
2017/04/10,65.5300,17951970.0000,65.6100,65.8200,65.3600
2017/04/07,65.6800,14089430.0000,65.8500,65.9600,65.4400
2017/04/06,65.7300,18074330.0000,65.6000,66.0550,65.4800
2017/04/05,65.5600,21418530.0000,66.3000,66.3500,65.4443
2017/04/04,65.7300,12988620.0000,65.3900,65.8100,65.2800
2017/04/03,65.5500,20362440.0000,65.8100,65.9400,65.1900
2017/03/31,65.8600,21037270.0000,65.6500,66.1900,65.4500
2017/03/30,65.7100,15109580.0000,65.4200,65.9800,65.3600
2017/03/29,65.4700,13613870.0000,65.1200,65.5000,64.9475
